epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,1.1989208307879289,0.6116932377876807,79.37333333333333,1.0,0.7937333333333334
1,1.227737606094539,0.6313589359976873,78.26666666666667,1.0,0.7826666666666666
2,1.1439240576545524,0.588193895940448,79.64,1.0,0.7963999999999999
3,1.2130251547130704,0.6317455697820765,78.62666666666667,1.0,0.7862666666666668
4,1.2178420743595921,0.6802269112100222,76.52,1.0,0.7652
5,1.2534958024967522,0.682061781525212,77.01333333333334,1.0,0.7701333333333334
6,1.1819553911461151,0.6324029450630647,78.09333333333332,1.0,0.7809333333333335
7,1.1493365185099345,0.6146831315417787,78.33333333333334,1.0,0.7833333333333334
8,1.2479207017779637,0.6722387345804879,76.63999999999999,1.0,0.7663999999999999
9,1.1702813757444164,0.6393400569233255,78.12,1.0,0.7811999999999999
10,1.1538359282809325,0.6114216310558426,78.74666666666666,1.0,0.7874666666666666
11,1.2666019592543996,0.6427247378850902,77.72000000000001,1.0,0.7772
12,1.1920678509302174,0.6407530083958569,78.10666666666665,1.0,0.7810666666666667
13,1.2025494599488102,0.660549858157176,76.58666666666667,1.0,0.7658666666666667
14,1.1883333890999597,0.6251964296308788,78.33333333333334,1.0,0.7833333333333333
15,1.1494401188385452,0.6387828194306348,78.17333333333333,1.0,0.7817333333333335
16,1.1899687333324263,0.637234917048684,77.84,1.0,0.7783999999999999
17,1.121089985975442,0.6065263864299575,79.16,1.0,0.7916
18,1.150815638926716,0.6319957589562818,77.93333333333334,1.0,0.7793333333333333
19,1.2155299679032645,0.6178371202903161,79.22666666666667,1.0,0.7922666666666668
20,1.155138226013363,0.6449572563172552,77.64,1.0,0.7764000000000002
21,1.1709915211396338,0.6570322433113931,77.93333333333334,1.0,0.7793333333333333
22,1.2165336739895722,0.6156195625889165,79.42666666666668,1.0,0.7942666666666668
23,1.185611494635014,0.6268399753860135,78.54666666666667,1.0,0.7854666666666665
24,1.1653787049487545,0.6937030444829388,76.30666666666666,1.0,0.7630666666666666
25,1.187028309703417,0.6181969765347155,78.13333333333333,1.0,0.7813333333333334
26,1.1859139658792472,0.6686344806659328,76.48,1.0,0.7647999999999999
27,1.2338700079308458,0.6585276189392864,77.38666666666666,1.0,0.7738666666666667
28,1.217134254972635,0.6824953981031082,77.01333333333334,1.0,0.7701333333333332
29,1.089579678571314,0.6101046848178658,79.12,1.0,0.7912
