epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,0.6960235953330993,0.8022457039356232,66.66666666666667,0.7011999999999999,0.6666666666666669
1,0.5130362086743117,0.6352095115929842,71.97333333333331,0.7451999999999999,0.719733333333333
2,0.46967468654736877,0.6746443052589893,68.58666666666666,0.7099999999999999,0.6858666666666667
3,0.3897169074416161,0.6157873534411192,71.58666666666666,0.7443999999999998,0.7158666666666668
4,0.41118688916787505,0.6902038805186749,70.33333333333334,0.7419999999999998,0.7033333333333335
5,0.367999906539917,0.656770325191319,72.21333333333332,0.7567999999999999,0.7221333333333333
6,0.3637196615897119,0.6298912648856639,71.98666666666666,0.7575999999999999,0.7198666666666665
7,0.3316741460189223,0.6320049479603768,72.54666666666667,0.7472,0.7254666666666665
8,0.350094315353781,0.6359628161787987,73.77333333333333,0.7716,0.7377333333333334
9,0.3084937249869108,0.6237023550271988,73.08,0.7567999999999999,0.7308000000000001
10,0.31713236041367054,0.5663227976858616,74.30666666666666,0.7739999999999999,0.7430666666666665
11,0.346632433142513,0.610999910980463,74.62666666666668,0.7824,0.7462666666666666
12,0.3242781378235668,0.5971606600284577,74.49333333333335,0.7848,0.7449333333333334
13,0.28669735914096234,0.6469572591781616,72.68,0.7559999999999998,0.7268000000000001
14,0.2927141250669956,0.5471862070821225,77.6,0.8044,0.7759999999999999
15,0.2903480482753366,0.586982099916786,76.16,0.8000000000000003,0.7615999999999997
16,0.29376712936908006,0.6629557167738676,70.82666666666668,0.7459999999999997,0.7082666666666668
17,0.2734575649537146,0.5622932080179452,77.04,0.8036,0.7704
18,0.309864403931424,0.6025337080657482,73.35999999999999,0.7667999999999999,0.7336
19,0.231570745408535,0.6129020747542381,75.61333333333334,0.7964,0.7561333333333334
20,0.2695647423807532,0.6154891971498728,74.89333333333335,0.8068000000000001,0.7489333333333333
21,0.304922757409513,0.5899032064154744,75.69333333333334,0.802,0.7569333333333335
22,0.2648339790385216,0.6426726227998734,73.4,0.7671999999999999,0.7339999999999999
23,0.260288007715717,0.6869409399479628,70.44,0.74,0.7044
24,0.24405358536634594,0.5795896992832422,76.08,0.7992,0.7607999999999998
25,0.22066023972351104,0.5880054441466928,75.42666666666666,0.7899999999999998,0.7542666666666666
26,0.2544272621162236,0.6159010753035545,74.84,0.7864,0.7484000000000001
27,0.22861869157291947,0.6278302789479494,73.74666666666666,0.7744,0.7374666666666666
28,0.24570495293010025,0.5917290019243956,74.42666666666666,0.7776000000000001,0.7442666666666666
29,0.2111221831664443,0.6064139191061259,73.53333333333333,0.7807999999999999,0.7353333333333333
