epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,0.6075813965499401,0.5180714046210051,81.72000000000001,0.882,0.8172
1,0.37428220808506013,0.5098150005936622,80.19999999999999,0.8503999999999999,0.8020000000000002
2,0.33194118320941923,0.4871392801403999,81.58666666666667,0.8648,0.8158666666666666
3,0.3066333107277751,0.4534732338041067,82.44,0.8695999999999999,0.8244000000000001
4,0.28348592791706323,0.48223759219050405,82.0,0.8575999999999999,0.82
5,0.2940589875727892,0.46660419695079325,82.32,0.8783999999999998,0.8231999999999998
6,0.2601552104949951,0.48321551831439136,82.21333333333332,0.8736,0.8221333333333333
7,0.23553306121379136,0.49441664926707746,80.77333333333334,0.8564000000000002,0.8077333333333333
8,0.2551608154922724,0.43778939224779606,83.68,0.8792,0.8367999999999999
9,0.23156624678522347,0.45448002457618714,82.85333333333334,0.8883999999999999,0.8285333333333332
10,0.2558487032726407,0.4804630433022976,80.82666666666667,0.866,0.8082666666666668
11,0.25580622658133506,0.4454998560063541,83.46666666666665,0.8892,0.8346666666666666
12,0.2503688405267894,0.4515151492506266,81.57333333333332,0.8675999999999999,0.8157333333333334
13,0.2209533105790615,0.4740268902480602,81.46666666666665,0.8736,0.8146666666666669
14,0.23223661391064523,0.4634505858272314,81.93333333333332,0.8739999999999999,0.8193333333333335
15,0.20474809737876057,0.4304442643001676,83.00000000000001,0.8687999999999999,0.8299999999999998
16,0.21553649239242076,0.4441618316620588,83.01333333333332,0.8791999999999999,0.8301333333333334
17,0.1906990392319858,0.4273251977749169,82.25333333333332,0.8748000000000001,0.8225333333333333
18,0.24594831408932805,0.41610792787745593,83.62666666666664,0.8924,0.8362666666666668
19,0.21889580573886633,0.4692548291385174,81.65333333333334,0.88,0.8165333333333333
20,0.18270896755158902,0.41393220860511065,83.49333333333333,0.8980000000000001,0.8349333333333333
21,0.20255208639428018,0.39994735550135374,85.0,0.8931999999999998,0.85
22,0.2051109434850514,0.41830429116263984,82.93333333333334,0.882,0.8293333333333334
23,0.22209119994193316,0.38762473784387114,84.94666666666666,0.9024,0.8494666666666667
24,0.1825154005177319,0.42750453321263193,82.22666666666667,0.8759999999999998,0.8222666666666667
25,0.1851363562233746,0.35717969240620734,86.24000000000002,0.9079999999999999,0.8624
26,0.20292264241725205,0.4108591653034091,83.54666666666667,0.9027999999999997,0.8354666666666667
27,0.20291067017242312,0.42403731115162374,82.97333333333334,0.8864,0.8297333333333331
28,0.174489437751472,0.4090885895118117,84.04,0.8887999999999999,0.8404
29,0.19626236820593476,0.42326300356537105,82.98666666666668,0.884,0.8298666666666666
