epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,8.806182060650706,3.7665673868874734,65.25333333333332,0.8144000000000001,0.6525333333333334
1,8.449974075580142,3.322731805141436,67.55999999999999,0.8212,0.6756
2,7.9017340245913275,3.1495341507227357,66.30666666666666,0.8188000000000001,0.6630666666666667
3,7.999419806251317,3.1643347139598483,65.77333333333334,0.8068,0.6577333333333333
4,8.858323185945942,3.0354354184570953,68.10666666666667,0.8180000000000001,0.6810666666666666
