epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,23.840152425194432,19.982332415272197,45.47999999999999,0.9976,0.45480000000000004
1,23.501699679834978,20.546373848795085,44.05333333333333,0.9952000000000001,0.44053333333333344
2,23.426967106013027,20.094573081250243,45.2,0.9987999999999999,0.45199999999999996
3,24.02269765248301,19.885551125870272,45.78666666666667,0.9984000000000001,0.45786666666666676
4,23.521146062059984,20.978865000146563,42.64,0.9964,0.4264
5,23.994090342796667,20.80986019806145,43.22666666666666,0.9972,0.4322666666666667
6,23.50100634356287,20.9959757456136,42.73333333333333,0.9956,0.42733333333333334
7,23.5514071134585,21.161344820443286,42.30666666666666,0.996,0.42306666666666665
8,24.217981024811767,21.34204270663834,41.76000000000001,0.9968,0.4176
9,23.704013269171387,21.366448129398528,41.74666666666667,0.9967999999999999,0.4174666666666667
10,24.050353514060383,20.520054996608195,44.01333333333335,0.9980000000000001,0.44013333333333327
11,23.882496880710598,20.764879444392864,43.17333333333334,0.9968,0.4317333333333333
12,23.755232613533458,21.683917205055856,40.8,0.998,0.4079999999999999
13,23.741843922114985,20.782168481285677,43.10666666666666,0.9944,0.4310666666666666
14,23.619881979360695,20.790408046407578,43.32,0.9972,0.4331999999999999
15,23.49597871747005,19.553526787124365,46.61333333333333,0.9964,0.46613333333333334
16,23.587962707591604,20.66813771961943,43.56,0.9972,0.43560000000000004
17,22.80220792883793,19.928591061903845,45.653333333333336,0.9984000000000001,0.4565333333333333
18,23.43139118801872,20.399694985164313,44.39999999999999,0.9972,0.4439999999999999
19,23.568465910405145,20.595429507351653,43.84,0.9964000000000002,0.4384
20,23.1399850664213,20.65039387462795,43.69333333333333,0.9980000000000001,0.43693333333333334
21,23.9187080286584,20.94822210632414,42.78666666666667,0.9968,0.42786666666666684
22,23.738569307654576,20.09001560915914,45.24000000000001,0.9964,0.4524000000000001
23,23.627571358655995,20.155308837128445,45.10666666666667,0.9956,0.4510666666666666
24,23.39410414649932,21.061972043259065,42.53333333333334,0.9975999999999999,0.4253333333333334
25,23.513396391768783,20.850742789043608,43.12000000000001,0.9976,0.43119999999999997
26,24.106341885629543,20.931462823013945,42.81333333333334,0.9972,0.42813333333333325
27,23.728660844838164,20.416537413933767,44.30666666666667,0.9980000000000001,0.4430666666666667
28,23.677143028568533,20.647666814979146,43.70666666666667,0.9980000000000001,0.43706666666666666
29,23.383643747643415,20.520910457170224,44.06666666666666,0.9976,0.4406666666666667
