epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,1.0939912810921668,1.10892335832119,62.4,0.7831999999999999,0.624
1,0.9691440433263778,1.1437292838096618,60.42666666666667,0.7536000000000002,0.6042666666666666
2,0.8673712819814682,1.11733163356781,61.22666666666666,0.7708000000000002,0.6122666666666668
3,0.8340907716751098,1.140253256559372,59.28,0.7704,0.5928000000000001
4,0.8025832307338715,1.1436850607395173,59.093333333333334,0.7544,0.5909333333333334
5,0.8145260053873062,1.1428472709655761,60.040000000000006,0.7787999999999999,0.6004
6,0.7131156124919653,1.1371085560321808,61.10666666666667,0.7739999999999999,0.6110666666666665
7,0.6936400917172432,1.1202004837989807,61.53333333333333,0.7687999999999998,0.6153333333333333
8,0.7080782017111779,1.08818083524704,61.96000000000001,0.7724,0.6195999999999999
9,0.6505277654528618,1.1028612267971039,62.93333333333334,0.7916,0.6293333333333334
10,0.6138251942396163,1.147625046670437,59.56,0.7911999999999999,0.5956
11,0.6485075363516808,1.1025016909837724,61.81333333333333,0.7815999999999999,0.6181333333333334
12,0.6214966104924678,1.0718041968345642,64.30666666666667,0.8156000000000002,0.6430666666666667
13,0.5865486937761307,1.091736827492714,62.46666666666667,0.8024,0.6246666666666667
14,0.6075814761221409,1.0945366680622102,61.78666666666666,0.8151999999999999,0.6178666666666667
15,0.6143339601159096,1.0329963156580926,64.88,0.8244,0.6488
16,0.6081791426241397,1.076984236240387,62.74666666666667,0.8212,0.6274666666666667
17,0.5824908559024334,1.0752294945716858,62.93333333333333,0.8155999999999999,0.6293333333333334
18,0.5437340041249991,1.036836611032486,64.73333333333333,0.8160000000000001,0.6473333333333332
19,0.5551726223528385,1.0220166277885436,64.61333333333334,0.8196000000000002,0.6461333333333334
20,0.5513800979405642,1.051540069580078,63.38666666666667,0.8360000000000001,0.6338666666666667
21,0.5175147188454866,1.016624591946602,65.14666666666668,0.8380000000000001,0.6514666666666667
22,0.4935160482674837,1.0574721491336823,62.69333333333333,0.8319999999999999,0.6269333333333333
23,0.5260900612920523,1.0933982282876968,61.79999999999999,0.8124000000000001,0.6179999999999999
24,0.47913367122411726,1.0384730015695096,63.93333333333333,0.8408000000000001,0.6393333333333332
25,0.5414893446862697,0.9978702104091645,64.52,0.8416,0.6452
26,0.46250312313437464,1.0078296202421189,64.17333333333335,0.8320000000000001,0.6417333333333333
27,0.4555307549983263,1.0316794326901435,63.93333333333334,0.8271999999999999,0.6393333333333334
28,0.46925928831100466,1.0484290981292725,62.92,0.8096000000000001,0.6292
29,0.4914627206325531,1.0489119082689284,63.69333333333333,0.8268,0.6369333333333335
