epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,15.10004603670655,12.742198900200647,65.41333333333333,1.0,0.6541333333333332
1,14.854436959987183,13.022193247660724,64.65333333333334,1.0,0.6465333333333334
2,15.655122550092312,13.06149069993582,64.54666666666667,1.0,0.6454666666666666
3,16.342827964906533,13.179383056761115,64.22666666666667,1.0,0.6422666666666665
4,15.198289667394306,13.22850487210499,64.09333333333333,1.0,0.6409333333333334
5,15.237587119669394,12.408170555862311,66.32,1.0,0.6631999999999999
6,15.905643808346058,12.997632339988787,64.72000000000001,1.0,0.6472
7,15.728805273108136,12.192034568349268,66.90666666666667,1.0,0.6690666666666667
8,16.116867614324722,12.560448183428315,65.90666666666667,1.0,0.6590666666666665
9,15.39477692876979,12.639043087978513,65.69333333333333,1.0,0.6569333333333334
10,15.429162199510499,12.732374537131875,65.44,1.0,0.6544000000000001
11,15.542142374801408,13.154822149089181,64.29333333333334,1.0,0.6429333333333334
12,15.429162199510502,13.154822149089178,64.29333333333334,1.0,0.6429333333333332
13,15.036187676759514,13.267802324380089,63.98666666666665,1.0,0.6398666666666667
14,15.782839269986393,13.754108296284429,62.66666666666666,1.0,0.6266666666666667
15,14.800402963108922,13.68042557326862,62.86666666666666,1.0,0.6286666666666667
16,15.615825097817222,12.771671989406975,65.33333333333331,1.0,0.6533333333333333
17,14.490935526442524,13.690249936337395,62.84,1.0,0.6284
18,14.923207501468605,12.860091257025944,65.09333333333333,1.0,0.6509333333333334
19,14.358306625014066,13.24815359824254,64.03999999999999,1.0,0.6404000000000001
20,16.21019906347809,14.053751369882058,61.85333333333333,1.0,0.6185333333333333
21,16.00388743903381,13.439728678083647,63.52,1.0,0.6352000000000001
22,14.86426132305595,13.533060127237002,63.26666666666668,1.0,0.6326666666666667
23,16.0087996205682,13.361133773533448,63.73333333333334,1.0,0.6373333333333333
24,15.05092422136267,13.6509524840623,62.94666666666666,1.0,0.6294666666666667
25,15.43407438104488,13.179383056761116,64.22666666666667,1.0,0.6422666666666665
26,15.468459651785599,12.909213072369813,64.96,1.0,0.6496
27,15.517581467129471,13.98989300993502,62.02666666666667,1.0,0.6202666666666667
28,16.283881786493886,13.439728678083645,63.52000000000001,1.0,0.6352
29,15.822136722261485,14.289536083532646,61.21333333333334,1.0,0.6121333333333332
