epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,16.165989429668596,11.715552959513703,68.2,1.0,0.6819999999999999
1,15.669859094695484,11.690992051841766,68.26666666666667,1.0,0.682666666666667
2,15.620737279351616,11.494504790466273,68.8,1.0,0.688
3,14.64812533554292,12.408170555862311,66.32,1.0,0.6632000000000001
4,15.46354747025121,11.936601128561131,67.6,1.0,0.6759999999999999
5,15.836873266864638,12.663603995650453,65.62666666666667,1.0,0.6562666666666667
6,15.213026211997454,11.975898580836228,67.49333333333334,1.0,0.6749333333333335
7,15.3161820242196,11.951337673164291,67.56,1.0,0.6755999999999999
8,14.878997867659118,12.663603995650453,65.62666666666667,1.0,0.6562666666666667
9,15.954765623689937,11.980810762370616,67.47999999999999,1.0,0.6747999999999998
10,15.203201848928684,11.912040220889196,67.66666666666667,1.0,0.6766666666666665
11,15.443898744113653,11.700816414910541,68.24,1.0,0.6824000000000001
12,16.048097072843305,12.388521829724759,66.37333333333333,1.0,0.6637333333333335
13,15.350567294960294,11.460119519725561,68.89333333333335,1.0,0.6889333333333332
14,14.824963870780861,12.201858931418045,66.88,1.0,0.6688000000000001
15,15.78775145152078,12.000459488508168,67.42666666666668,1.0,0.6742666666666669
16,14.785666418505764,11.425734248984853,68.98666666666666,1.0,0.6898666666666666
17,15.394776928769787,11.578011876550857,68.57333333333334,1.0,0.6857333333333334
18,15.8958194452773,12.015196033111327,67.38666666666668,1.0,0.6738666666666667
19,16.102131069721562,11.528890061206985,68.70666666666666,1.0,0.6870666666666666
20,14.638300972474147,12.742198900200648,65.41333333333333,1.0,0.6541333333333332
21,15.178640941256754,11.587836239619632,68.54666666666667,1.0,0.6854666666666668
22,15.262148027341329,11.926776765492352,67.62666666666667,1.0,0.6762666666666668
23,15.488108377923147,11.818708771735835,67.92000000000002,1.0,0.6792
24,15.208114030463069,11.612397147291569,68.48,1.0,0.6847999999999999
25,15.586352008610895,11.808884408667058,67.94666666666667,1.0,0.6794666666666668
26,16.092306706652778,11.84818186094216,67.84,1.0,0.6784
27,15.370216021097855,11.627133691894732,68.44000000000001,1.0,0.6844000000000002
28,14.584266975595881,11.740113867185636,68.13333333333333,1.0,0.6813333333333333
29,14.569530430992732,12.3737852851216,66.41333333333333,1.0,0.6641333333333332
