epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,1.1272385680574073,1.042442470795501,69.38666666666667,1.0,0.6938666666666665
1,1.202939567671698,0.9732642523927082,71.32,1.0,0.7138666666666666
2,1.1754528687861319,1.009001937300071,70.74666666666667,1.0,0.7070666666666667
3,1.19424983023549,1.044926557096624,68.04,1.0,0.6804000000000001
4,1.1330323524052661,0.9503629734418211,71.74666666666667,1.0,0.7188
5,1.1970413312266686,1.0040276358818345,69.48,1.0,0.6946666666666669
6,1.205938217107257,0.9999789171188782,70.26666666666667,1.0,0.7025333333333331
7,1.1917466702280677,1.0194152525628128,69.48,1.0,0.6943999999999998
8,1.2120790703586106,1.0251819813167165,69.56,1.0,0.6977333333333334
9,1.170769298885758,1.0072701168895217,71.08000000000001,1.0,0.7098666666666668
10,1.1824229161487507,0.9233936892273955,72.45333333333333,1.0,0.7250666666666666
11,1.1943959814147158,0.9874305078485563,70.52,1.0,0.7046666666666667
12,1.1715329268162116,0.9870516400646485,70.46666666666665,1.0,0.7049333333333331
13,1.2264831697533358,0.989282294070742,71.44,1.0,0.7143999999999999
14,1.104346862592245,1.0330580902629096,68.84,1.0,0.6882666666666667
15,1.1776353810670013,0.9777685058228112,71.77333333333334,1.0,0.7172
16,1.147856589265358,1.0429878295961088,66.99999999999999,1.0,0.6702666666666667
17,1.1726113528040074,0.9650827809310306,72.01333333333334,1.0,0.7198666666666667
18,1.185540331481359,0.9602315106364822,71.70666666666666,1.0,0.7174666666666666
19,1.203154524104814,1.0243796778794079,69.78666666666666,1.0,0.6975999999999999
20,1.1609730217682992,1.01964766067392,69.94666666666667,1.0,0.6994666666666667
21,1.2225027704864697,1.04039379794889,69.37333333333333,1.0,0.6931999999999999
22,1.2083341191999926,0.944323581129737,72.85333333333334,1.0,0.7282666666666668
23,1.2017628353262402,0.9893301950452478,70.54666666666667,1.0,0.7057333333333333
24,1.1526920241655483,0.9897204306916955,71.37333333333332,1.0,0.7130666666666667
25,1.253159290258629,0.9702181130294302,70.81333333333333,1.0,0.7078666666666666
26,1.1463448864120402,1.0452053350382633,68.45333333333333,1.0,0.6844
27,1.1907755341468387,0.9816113172263924,71.34666666666666,1.0,0.7128
28,1.202917821970066,0.9480316053045833,72.86666666666667,1.0,0.7278666666666668
29,1.16256872583278,1.048747801788911,68.4,1.0,0.6837333333333333
