epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,1.1209060562348625,0.8588720315220975,68.22666666666666,1.0,0.6822666666666667
1,1.1622886955210316,0.8363605645751935,69.34666666666666,1.0,0.6934666666666667
2,1.0904365757596377,0.8525402072980404,68.01333333333334,1.0,0.6801333333333335
3,1.1554057812225484,0.830978912864819,69.66666666666669,1.0,0.6966666666666669
4,1.133452386515738,0.848703901247786,68.52000000000001,1.0,0.6851999999999999
5,1.1032504912396564,0.8698805510752016,67.66666666666667,1.0,0.6766666666666667
6,1.1588411660030757,0.8625019934610875,67.89333333333333,1.0,0.6789333333333332
7,1.1090408570920376,0.8892519499531898,66.85333333333334,1.0,0.6685333333333334
8,1.173576473280316,0.8999332885301203,66.08,1.0,0.6608000000000002
9,1.1154694622167824,0.8919041174993173,65.98666666666666,1.0,0.6598666666666668
10,1.152302599215083,0.8581107441233142,67.90666666666667,1.0,0.6790666666666667
11,1.140038851886849,0.8616780686714369,67.62666666666667,1.0,0.6762666666666668
12,1.1525141009841553,0.8638994680035174,68.09333333333333,1.0,0.6809333333333334
13,1.1297008444936687,0.8501353119379214,68.05333333333333,1.0,0.6805333333333334
14,1.154584784374127,0.8430168205521471,68.29333333333334,1.0,0.6829333333333334
15,1.127343589240055,0.838484727861158,68.82666666666667,1.0,0.6882666666666666
16,1.1258196836702246,0.8516566482869952,68.64,1.0,0.6864
17,1.1240218935861506,0.8693538337252233,68.30666666666667,1.0,0.6830666666666667
18,1.1355943948584268,0.8655116224973836,67.26666666666667,1.0,0.6726666666666667
19,1.1143333005835272,0.8377957104662961,68.70666666666666,1.0,0.6870666666666668
20,1.1257441255667784,0.8797824144291764,67.33333333333334,1.0,0.6733333333333333
21,1.1383752007673886,0.8534476116551675,68.36000000000001,1.0,0.6836000000000003
22,1.128214720997763,0.8575629393607967,68.02666666666666,1.0,0.6802666666666666
23,1.11225884936729,0.8301638270233789,68.98666666666666,1.0,0.6898666666666666
24,1.1235533298840823,0.8336231515708988,70.0,1.0,0.7
25,1.1277660799022333,0.8405084631702878,69.05333333333333,1.0,0.6905333333333331
26,1.1045596603509233,0.864740205117783,67.94666666666666,1.0,0.6794666666666668
27,1.1164158729510034,0.887942499567111,66.4,1.0,0.6639999999999999
28,1.131034506709144,0.8699962121516005,67.49333333333334,1.0,0.6749333333333334
29,1.1181300727172852,0.8592323526607035,67.42666666666668,1.0,0.6742666666666665
