epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,1.3822914522886276,1.4275733053684234,42.97333333333333,0.47839999999999994,0.4297333333333333
1,1.330252058506012,1.4875085985660552,31.986666666666665,0.35840000000000005,0.3198666666666667
2,1.4008376491069794,1.4848637175559998,35.17333333333333,0.386,0.3517333333333334
3,1.3586480855941772,1.5107244205474855,37.88,0.406,0.3788
4,1.3701148533821106,1.4899533247947694,36.77333333333333,0.40680000000000005,0.36773333333333336
5,1.3934999901056289,1.4962885999679565,36.94666666666667,0.3928000000000001,0.3694666666666668
6,1.3531334483623505,1.4906474649906158,37.36,0.4008,0.3736
7,1.3361841148138047,1.4361722028255464,39.0,0.418,0.39000000000000007
8,1.3380575561523438,1.551071937084198,33.70666666666668,0.37199999999999994,0.3370666666666667
9,1.3646763652563094,1.5035569703578948,34.93333333333334,0.37479999999999997,0.3493333333333333
10,1.3509695011377334,1.5080803227424622,36.28,0.39120000000000005,0.36280000000000007
11,1.3418183159828185,1.5262762808799744,35.17333333333333,0.3852,0.35173333333333323
12,1.3160938513278961,1.4637859892845153,37.13333333333333,0.3956,0.37133333333333324
13,1.3074858224391936,1.5230029618740082,35.653333333333336,0.38799999999999996,0.3565333333333332
14,1.3170668774843215,1.5068781232833863,35.72,0.39399999999999996,0.35719999999999996
15,1.305944510102272,1.5153646337985993,36.21333333333333,0.39399999999999996,0.36213333333333325
16,1.294187280535698,1.5133906424045562,35.88,0.392,0.35879999999999995
17,1.3115200251340866,1.5307901751995088,32.66666666666666,0.3544,0.3266666666666667
18,1.3214099395275116,1.5147834134101867,33.84,0.36800000000000005,0.33840000000000003
19,1.258158447742462,1.5002638244628905,34.599999999999994,0.37800000000000006,0.34600000000000003
20,1.2622912526130676,1.5554554843902588,34.4,0.37,0.344
21,1.2723732858896255,1.538885681629181,32.6,0.3536000000000001,0.326
22,1.2525606191158294,1.5605501306056977,31.18666666666667,0.3484,0.3118666666666667
23,1.2565951019525528,1.5012845814228057,34.74666666666666,0.3868,0.3474666666666667
24,1.2623111695051192,1.569258177280426,36.04,0.39520000000000016,0.36040000000000005
25,1.270568597316742,1.5415607726573943,32.49333333333333,0.3568,0.3249333333333334
26,1.2618519371747972,1.561844574213028,32.86666666666666,0.37800000000000006,0.32866666666666666
27,1.267276451587677,1.5259089159965515,36.4,0.39760000000000006,0.36400000000000005
28,1.2711420118808747,1.5405482876300811,35.68000000000001,0.39039999999999997,0.35679999999999995
29,1.2845562559366226,1.5512227630615234,33.82666666666667,0.38280000000000003,0.33826666666666666
