epoch,train_loss,val_loss,val_acc,val_head_support_acc,val_head_query_acc
0,0.5897545375674963,0.5551751361787319,78.8,0.8275999999999999,0.7879999999999997
1,0.3843147116154432,0.5410203830525279,76.93333333333334,0.7964,0.7693333333333332
2,0.33992541003972293,0.4972617539484054,79.08000000000001,0.8260000000000001,0.7908
3,0.33213772483170034,0.47998390592634677,78.16,0.8248000000000001,0.7816000000000001
4,0.28902564918622375,0.46730746859684585,79.42666666666666,0.83,0.7942666666666667
5,0.26500531561672686,0.5278971172124147,79.14666666666668,0.8363999999999998,0.7914666666666668
6,0.24974961617961525,0.5069646536372602,78.53333333333333,0.8167999999999997,0.7853333333333333
7,0.2379528084397316,0.5018963904865086,78.26666666666667,0.82,0.7826666666666668
8,0.2573073183558881,0.5267282445728779,78.18666666666667,0.8244,0.7818666666666667
9,0.23108096789568663,0.5368663327023387,75.17333333333333,0.7863999999999999,0.7517333333333334
10,0.23499493803828955,0.5116369287669659,77.89333333333335,0.8195999999999999,0.7789333333333331
11,0.24949072765186428,0.5509547255188226,77.36,0.8083999999999999,0.7735999999999998
12,0.23237125540152193,0.490166947580874,77.92,0.812,0.7792
13,0.23242394797503949,0.49028518475592137,79.0,0.826,0.79
14,0.19498038509860635,0.4898432309739292,79.10666666666667,0.8303999999999999,0.7910666666666666
15,0.19379420470446349,0.4933002982195467,79.17333333333333,0.836,0.7917333333333333
16,0.23145690459758042,0.471878582877107,79.18666666666667,0.8203999999999998,0.7918666666666667
17,0.21019348334521054,0.45547232646495106,80.49333333333333,0.8412,0.8049333333333334
18,0.1817542945407331,0.4810150521527976,79.26666666666667,0.8367999999999998,0.7926666666666669
19,0.20235822416841984,0.45428775204345584,81.76,0.8543999999999998,0.8175999999999999
20,0.2085506564285606,0.42426414069719615,83.02666666666666,0.8708,0.8302666666666664
21,0.20052463381551205,0.48151260389015077,79.75999999999999,0.8423999999999998,0.7976000000000001
22,0.17049353231675923,0.4658159185666591,80.56,0.8476000000000002,0.8056000000000002
23,0.19260306155309082,0.45922329496592285,81.44,0.8575999999999999,0.8143999999999998
24,0.19443261202424764,0.45359471124131234,81.53333333333333,0.8576,0.8153333333333334
25,0.21528647952713073,0.449442954948172,81.96,0.8623999999999999,0.8195999999999999
26,0.1907968828920275,0.5015879252552986,78.55999999999999,0.828,0.7855999999999999
27,0.2058993712067604,0.5192766705341637,77.13333333333334,0.8256,0.7713333333333334
28,0.18083410555496812,0.5210110175237059,78.17333333333333,0.8207999999999999,0.7817333333333333
29,0.18848771849647164,0.5028911720402539,78.94666666666666,0.8368000000000001,0.7894666666666668
